path,label,width,height,format,mode,valid
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_10.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_100.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_101.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_102.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_103.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_104.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_105.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_106.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_107.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_108.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_109.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_11.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_110.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_111.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_112.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_113.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_12.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_13.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_14.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_15.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_16.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_17.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_18.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_19.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_2.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_20.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_21.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_22.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_23.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_24.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_25.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_26.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_27.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_28.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_29.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_3.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_30.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_31.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_32.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_33.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_34.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_35.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_36.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_37.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_38.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_39.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_4.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_40.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_41.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_42.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_43.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_44.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_45.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_46.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_47.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_48.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_49.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_5.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_50.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_51.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_52.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_53.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_54.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_55.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_56.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_57.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_58.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_59.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_6.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_60.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_61.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_62.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_63.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_64.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_65.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_66.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_67.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_68.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_69.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_7.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_70.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_71.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_72.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_73.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_74.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_75.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_76.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_77.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_78.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_79.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_8.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_80.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_81.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_82.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_83.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_84.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_85.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_86.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_87.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_88.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_89.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_9.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_90.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_91.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_92.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_93.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_94.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_95.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_96.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_97.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_98.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Mixed_99.jpg,Mixed,426,240,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_0.jpg,Potato,262,192,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_1.jpg,Potato,225,225,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_10.jpg,Potato,286,176,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_100.jpg,Potato,259,194,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_101.jpg,Potato,315,160,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_102.jpg,Potato,275,183,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_103.jpg,Potato,225,225,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_104.jpg,Potato,259,194,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_105.jpg,Potato,318,159,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_106.jpg,Potato,183,275,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_107.jpg,Potato,275,183,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_108.jpg,Potato,259,194,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_109.jpg,Potato,300,168,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_11.jpg,Potato,225,225,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_110.jpg,Potato,275,183,JPEG,RGB,True
D:\Manav Konde\PROJECT\meal-planner\data\raw\fridge_objects\Refrigerator_Contents_7_Classes_Dataset\Refrigerator_Contents_7_Classes_Dataset\Potato_111.jpg,Potato,310,162,JPEG,RGB,True
